STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN024141500,"CALCUTTA DUM DUM, IN",11/28/1990,0,68,81,59
IN024141500,"CALCUTTA DUM DUM, IN",11/29/1990,0,71,83,59
IN024141500,"CALCUTTA DUM DUM, IN",11/30/1990,0,69,84,58
IN024141500,"CALCUTTA DUM DUM, IN",12/1/1990,0,71,83,58
IN024141500,"CALCUTTA DUM DUM, IN",12/2/1990,0,75,84,63
IN024141500,"CALCUTTA DUM DUM, IN",12/3/1990,0,73,84,65
IN024141500,"CALCUTTA DUM DUM, IN",12/4/1990,0,70,85,62
IN024141500,"CALCUTTA DUM DUM, IN",12/5/1990,0,69,82,58
IN024141500,"CALCUTTA DUM DUM, IN",12/6/1990,0,71,83,62
IN024141500,"CALCUTTA DUM DUM, IN",12/7/1990,0,71,84,61
IN024141500,"CALCUTTA DUM DUM, IN",12/8/1990,0,71,83,61
IN024141500,"CALCUTTA DUM DUM, IN",12/9/1990,0,67,81,57
IN024141500,"CALCUTTA DUM DUM, IN",12/10/1990,0,69,82,56
IN024141500,"CALCUTTA DUM DUM, IN",12/11/1990,0,71,82,59
IN024141500,"CALCUTTA DUM DUM, IN",12/12/1990,0,69,81,61
IN024141500,"CALCUTTA DUM DUM, IN",12/13/1990,0,68,80,57
IN024141500,"CALCUTTA DUM DUM, IN",12/14/1990,0,67,78,56
IN024141500,"CALCUTTA DUM DUM, IN",12/15/1990,0,67,79,58
IN024141500,"CALCUTTA DUM DUM, IN",12/16/1990,,70,80,57
IN024141500,"CALCUTTA DUM DUM, IN",12/17/1990,0,70,76,
IN024141500,"CALCUTTA DUM DUM, IN",12/18/1990,0.14,67,75,
IN024141500,"CALCUTTA DUM DUM, IN",12/19/1990,0,68,80,59
IN024141500,"CALCUTTA DUM DUM, IN",12/20/1990,0,70,80,58
IN024141500,"CALCUTTA DUM DUM, IN",12/21/1990,0,65,78,55
IN024141500,"CALCUTTA DUM DUM, IN",12/22/1990,0,63,76,52
IN024141500,"CALCUTTA DUM DUM, IN",12/23/1990,0,64,79,53
IN024141500,"CALCUTTA DUM DUM, IN",12/24/1990,0,63,77,53
IN024141500,"CALCUTTA DUM DUM, IN",12/25/1990,0,65,76,52
IN024141500,"CALCUTTA DUM DUM, IN",12/26/1990,0,65,,51
IN024141500,"CALCUTTA DUM DUM, IN",12/28/1990,0,67,81,53
IN024141500,"CALCUTTA DUM DUM, IN",12/29/1990,0,66,,53
IN024141500,"CALCUTTA DUM DUM, IN",12/30/1990,0,66,82,54
IN024141500,"CALCUTTA DUM DUM, IN",12/31/1990,0,65,81,54
IN024141500,"CALCUTTA DUM DUM, IN",1/1/1991,,68,81,55
