STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN010100400,"THIRUVANANTHAPURAM, IN",10/23/1990,0.16,79,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/24/1990,1.91,80,85,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/25/1990,0.19,80,88,75
IN010100400,"THIRUVANANTHAPURAM, IN",10/26/1990,0.17,79,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/27/1990,1.57,79,,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/28/1990,0.15,80,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/29/1990,0.03,81,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/30/1990,0,78,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/31/1990,0.49,78,85,73
IN010100400,"THIRUVANANTHAPURAM, IN",11/1/1990,1.69,76,82,72
IN010100400,"THIRUVANANTHAPURAM, IN",11/2/1990,2.2,74,75,73
IN010100400,"THIRUVANANTHAPURAM, IN",11/3/1990,5.32,78,81,73
IN010100400,"THIRUVANANTHAPURAM, IN",11/4/1990,0.87,79,84,74
IN010100400,"THIRUVANANTHAPURAM, IN",11/5/1990,0,81,,
IN010100400,"THIRUVANANTHAPURAM, IN",11/6/1990,0,80,88,72
IN010100400,"THIRUVANANTHAPURAM, IN",11/8/1990,0,82,,74
IN010100400,"THIRUVANANTHAPURAM, IN",11/9/1990,0,80,87,
IN010100400,"THIRUVANANTHAPURAM, IN",11/10/1990,0,80,,74
IN010100400,"THIRUVANANTHAPURAM, IN",11/11/1990,,82,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",11/12/1990,,81,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",11/13/1990,0.06,81,,73
IN010100400,"THIRUVANANTHAPURAM, IN",11/14/1990,0,81,87,75
IN010100400,"THIRUVANANTHAPURAM, IN",11/15/1990,0,84,89,
IN010100400,"THIRUVANANTHAPURAM, IN",11/18/1990,0,77,86,76
IN010100400,"THIRUVANANTHAPURAM, IN",11/19/1990,2.32,80,87,72
IN010100400,"THIRUVANANTHAPURAM, IN",11/20/1990,0,82,,
IN010100400,"THIRUVANANTHAPURAM, IN",11/22/1990,,78,88,
IN010100400,"THIRUVANANTHAPURAM, IN",11/23/1990,,83,,74
IN010100400,"THIRUVANANTHAPURAM, IN",11/24/1990,0.02,85,90,76
IN010100400,"THIRUVANANTHAPURAM, IN",11/26/1990,0.19,79,,
IN010100400,"THIRUVANANTHAPURAM, IN",11/27/1990,0,81,88,
IN010100400,"THIRUVANANTHAPURAM, IN",11/28/1990,0.07,83,,75
IN010100400,"THIRUVANANTHAPURAM, IN",11/29/1990,0,81,88,75
IN010100400,"THIRUVANANTHAPURAM, IN",11/30/1990,0.16,82,,76
IN010100400,"THIRUVANANTHAPURAM, IN",12/1/1990,0,81,,
IN010100400,"THIRUVANANTHAPURAM, IN",12/2/1990,,81,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",12/3/1990,0.76,81,88,74
IN010100400,"THIRUVANANTHAPURAM, IN",12/4/1990,0,81,,75
IN010100400,"THIRUVANANTHAPURAM, IN",12/5/1990,0,83,94,73
IN010100400,"THIRUVANANTHAPURAM, IN",12/6/1990,0,83,,74
IN010100400,"THIRUVANANTHAPURAM, IN",12/7/1990,,82,90,74
IN010100400,"THIRUVANANTHAPURAM, IN",12/8/1990,0,83,92,75
IN010100400,"THIRUVANANTHAPURAM, IN",12/9/1990,0,83,91,75
IN010100400,"THIRUVANANTHAPURAM, IN",12/10/1990,0,80,91,72
IN010100400,"THIRUVANANTHAPURAM, IN",12/11/1990,0,81,,70
IN010100400,"THIRUVANANTHAPURAM, IN",12/12/1990,0,83,92,75
IN010100400,"THIRUVANANTHAPURAM, IN",12/13/1990,0,81,92,74
IN010100400,"THIRUVANANTHAPURAM, IN",12/14/1990,0,81,90,71
IN010100400,"THIRUVANANTHAPURAM, IN",12/15/1990,,83,92,72
IN010100400,"THIRUVANANTHAPURAM, IN",12/16/1990,0,82,89,72
IN010100400,"THIRUVANANTHAPURAM, IN",12/17/1990,0,83,90,73
IN010100400,"THIRUVANANTHAPURAM, IN",12/18/1990,0,80,90,75
IN010100400,"THIRUVANANTHAPURAM, IN",12/19/1990,0,80,91,71
IN010100400,"THIRUVANANTHAPURAM, IN",12/20/1990,0,80,90,73
