STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
INM00042071,"AMRITSAR, IN",12/7/2006,0,,54,66,
INM00042071,"AMRITSAR, IN",12/8/2006,,,53,67,
INM00042071,"AMRITSAR, IN",12/9/2006,,,54,67,40
INM00042071,"AMRITSAR, IN",12/10/2006,,,55,64,45
INM00042071,"AMRITSAR, IN",12/11/2006,,,53,62,
INM00042071,"AMRITSAR, IN",12/12/2006,,,52,,
INM00042071,"AMRITSAR, IN",12/13/2006,,,52,65,42
INM00042071,"AMRITSAR, IN",12/14/2006,,,53,65,41
INM00042071,"AMRITSAR, IN",12/15/2006,,,53,,
INM00042071,"AMRITSAR, IN",12/16/2006,,,52,71,40
INM00042071,"AMRITSAR, IN",12/17/2006,,,55,71,40
INM00042071,"AMRITSAR, IN",12/18/2006,,,54,71,
INM00042071,"AMRITSAR, IN",12/19/2006,,,52,71,37
INM00042071,"AMRITSAR, IN",12/20/2006,,,54,70,
INM00042071,"AMRITSAR, IN",12/21/2006,,,55,70,38
INM00042071,"AMRITSAR, IN",12/22/2006,,,55,71,39
INM00042071,"AMRITSAR, IN",12/23/2006,,,56,71,
INM00042071,"AMRITSAR, IN",12/24/2006,,,55,71,37
INM00042071,"AMRITSAR, IN",12/25/2006,,,54,71,42
INM00042071,"AMRITSAR, IN",12/26/2006,,,54,66,
INM00042071,"AMRITSAR, IN",12/27/2006,,,54,67,41
INM00042071,"AMRITSAR, IN",12/28/2006,,,53,67,37
INM00042071,"AMRITSAR, IN",12/29/2006,,,50,68,40
INM00042071,"AMRITSAR, IN",12/30/2006,,,48,68,36
INM00042071,"AMRITSAR, IN",12/31/2006,,,47,62,36
INM00042071,"AMRITSAR, IN",1/1/2007,,,46,58,36
INM00042071,"AMRITSAR, IN",1/2/2007,,,48,,34
INM00042071,"AMRITSAR, IN",1/3/2007,,,46,63,31
INM00042071,"AMRITSAR, IN",1/4/2007,,,46,64,
INM00042071,"AMRITSAR, IN",1/5/2007,,,48,64,
INM00042071,"AMRITSAR, IN",1/6/2007,,,47,64,30
INM00042071,"AMRITSAR, IN",1/7/2007,,,44,62,31
INM00042071,"AMRITSAR, IN",1/8/2007,,,46,64,30
INM00042071,"AMRITSAR, IN",1/9/2007,,,47,65,31
INM00042071,"AMRITSAR, IN",1/10/2007,,,48,65,30
INM00042071,"AMRITSAR, IN",1/11/2007,,,48,65,31
INM00042071,"AMRITSAR, IN",1/12/2007,,,48,67,32
INM00042071,"AMRITSAR, IN",1/13/2007,,,47,67,31
INM00042071,"AMRITSAR, IN",1/14/2007,,,46,65,31
INM00042071,"AMRITSAR, IN",1/15/2007,,,46,64,
INM00042071,"AMRITSAR, IN",1/16/2007,,,49,67,32
INM00042071,"AMRITSAR, IN",1/17/2007,,,49,67,31
INM00042071,"AMRITSAR, IN",1/18/2007,,,45,67,
INM00042071,"AMRITSAR, IN",1/19/2007,,,54,67,
INM00042071,"AMRITSAR, IN",1/20/2007,,,49,67,36
INM00042071,"AMRITSAR, IN",1/21/2007,,,56,67,34
INM00042071,"AMRITSAR, IN",1/22/2007,,,51,68,33
INM00042071,"AMRITSAR, IN",1/23/2007,,,51,68,31
INM00042071,"AMRITSAR, IN",1/24/2007,,,51,67,33
INM00042071,"AMRITSAR, IN",1/25/2007,,,50,66,34
INM00042071,"AMRITSAR, IN",1/26/2007,,,55,78,36
INM00042071,"AMRITSAR, IN",1/27/2007,,,55,78,
INM00042071,"AMRITSAR, IN",1/28/2007,,,54,75,
INM00042071,"AMRITSAR, IN",1/29/2007,,,60,80,45
INM00042071,"AMRITSAR, IN",1/30/2007,,,60,80,45
INM00042071,"AMRITSAR, IN",1/31/2007,,,56,76,44
INM00042071,"AMRITSAR, IN",2/1/2007,,,57,76,40
INM00042071,"AMRITSAR, IN",2/2/2007,,,59,77,41
INM00042071,"AMRITSAR, IN",2/3/2007,,,59,77,
INM00042071,"AMRITSAR, IN",2/4/2007,,,62,76,44
INM00042071,"AMRITSAR, IN",2/5/2007,,,59,76,44
INM00042071,"AMRITSAR, IN",2/6/2007,0,,60,73,
INM00042071,"AMRITSAR, IN",2/7/2007,,,58,76,
INM00042071,"AMRITSAR, IN",2/8/2007,,,60,76,47
INM00042071,"AMRITSAR, IN",2/9/2007,,,57,71,
INM00042071,"AMRITSAR, IN",2/10/2007,0.2,,56,69,47
INM00042071,"AMRITSAR, IN",2/11/2007,0.83,,57,,52
INM00042071,"AMRITSAR, IN",2/12/2007,1.5,,57,65,
INM00042071,"AMRITSAR, IN",2/13/2007,0.28,,52,65,
INM00042071,"AMRITSAR, IN",2/14/2007,0.39,,53,63,
INM00042071,"AMRITSAR, IN",2/15/2007,0,,53,63,42
INM00042071,"AMRITSAR, IN",2/16/2007,,,56,67,
INM00042071,"AMRITSAR, IN",2/17/2007,,,57,69,42
INM00042071,"AMRITSAR, IN",2/18/2007,,,54,69,45
INM00042071,"AMRITSAR, IN",2/19/2007,,,57,,42
INM00042071,"AMRITSAR, IN",2/20/2007,,,57,69,41
INM00042071,"AMRITSAR, IN",2/21/2007,,,56,69,44
INM00042071,"AMRITSAR, IN",2/22/2007,,,59,73,
INM00042071,"AMRITSAR, IN",2/23/2007,,,59,,43
INM00042071,"AMRITSAR, IN",2/24/2007,,,57,73,42
INM00042071,"AMRITSAR, IN",2/25/2007,,,60,,44
INM00042071,"AMRITSAR, IN",2/26/2007,,,61,75,47
INM00042071,"AMRITSAR, IN",2/27/2007,0.16,,55,74,48
INM00042071,"AMRITSAR, IN",2/28/2007,0.43,,54,,
INM00042071,"AMRITSAR, IN",3/1/2007,0,,61,,45
INM00042071,"AMRITSAR, IN",3/2/2007,,,62,73,44
INM00042071,"AMRITSAR, IN",3/3/2007,,,62,,
INM00042071,"AMRITSAR, IN",3/4/2007,,,61,77,46
INM00042071,"AMRITSAR, IN",3/5/2007,,,65,77,50
INM00042071,"AMRITSAR, IN",3/6/2007,,,60,74,43
INM00042071,"AMRITSAR, IN",3/7/2007,,,61,76,44
INM00042071,"AMRITSAR, IN",3/8/2007,,,62,78,44
INM00042071,"AMRITSAR, IN",3/9/2007,,,59,79,
INM00042071,"AMRITSAR, IN",3/10/2007,0.63,,62,79,49
INM00042071,"AMRITSAR, IN",3/11/2007,0,,57,74,
INM00042071,"AMRITSAR, IN",3/12/2007,,,58,71,
INM00042071,"AMRITSAR, IN",3/13/2007,,,61,,
INM00042071,"AMRITSAR, IN",3/14/2007,,,59,72,
INM00042071,"AMRITSAR, IN",3/15/2007,,,60,,
INM00042071,"AMRITSAR, IN",3/16/2007,,,57,75,46
INM00042071,"AMRITSAR, IN",3/17/2007,,,65,78,49
INM00042071,"AMRITSAR, IN",3/18/2007,,,66,78,54
INM00042071,"AMRITSAR, IN",3/19/2007,,,67,81,53
INM00042071,"AMRITSAR, IN",3/20/2007,0.02,,70,83,
INM00042071,"AMRITSAR, IN",3/21/2007,0.2,,59,83,
INM00042071,"AMRITSAR, IN",3/22/2007,0.67,,66,83,50
INM00042071,"AMRITSAR, IN",3/23/2007,0,,68,81,52
INM00042071,"AMRITSAR, IN",3/24/2007,,,70,83,53
INM00042071,"AMRITSAR, IN",3/25/2007,,,68,,53
INM00042071,"AMRITSAR, IN",3/26/2007,,,69,85,51
INM00042071,"AMRITSAR, IN",3/27/2007,,,71,85,54
INM00042071,"AMRITSAR, IN",3/28/2007,,,72,90,
INM00042071,"AMRITSAR, IN",3/29/2007,,,78,92,60
INM00042071,"AMRITSAR, IN",3/30/2007,,,80,92,63
INM00042071,"AMRITSAR, IN",3/31/2007,,,81,94,65
INM00042071,"AMRITSAR, IN",4/1/2007,,,75,94,60
INM00042071,"AMRITSAR, IN",4/2/2007,,,76,94,53
INM00042071,"AMRITSAR, IN",4/3/2007,,,72,94,51
INM00042071,"AMRITSAR, IN",4/4/2007,,,72,86,
INM00042071,"AMRITSAR, IN",4/5/2007,,,76,90,
INM00042071,"AMRITSAR, IN",4/6/2007,,,75,94,59
INM00042071,"AMRITSAR, IN",4/7/2007,,,81,,61
INM00042071,"AMRITSAR, IN",4/8/2007,,,80,94,
INM00042071,"AMRITSAR, IN",4/9/2007,,,77,95,59
INM00042071,"AMRITSAR, IN",4/10/2007,,,82,97,60
INM00042071,"AMRITSAR, IN",4/11/2007,,,79,99,60
INM00042071,"AMRITSAR, IN",4/12/2007,,,80,99,62
INM00042071,"AMRITSAR, IN",4/13/2007,,,87,103,63
INM00042071,"AMRITSAR, IN",4/14/2007,,,82,104,62
INM00042071,"AMRITSAR, IN",4/15/2007,,,84,104,65
INM00042071,"AMRITSAR, IN",4/17/2007,,,85,105,
INM00042071,"AMRITSAR, IN",4/18/2007,,,83,104,69
INM00042071,"AMRITSAR, IN",4/19/2007,,,86,,
INM00042071,"AMRITSAR, IN",4/20/2007,,,87,106,64
INM00042071,"AMRITSAR, IN",4/21/2007,,,83,103,68
INM00042071,"AMRITSAR, IN",4/22/2007,,,87,104,67
INM00042071,"AMRITSAR, IN",4/23/2007,0.02,,83,105,
INM00042071,"AMRITSAR, IN",4/24/2007,0,,88,,66
INM00042071,"AMRITSAR, IN",4/25/2007,,,86,107,
INM00042071,"AMRITSAR, IN",4/26/2007,,,89,,66
INM00042071,"AMRITSAR, IN",4/27/2007,,,87,108,68
INM00042071,"AMRITSAR, IN",4/28/2007,,,89,108,68
INM00042071,"AMRITSAR, IN",4/30/2007,,,90,110,68
INM00042071,"AMRITSAR, IN",5/1/2007,,,90,,
INM00042071,"AMRITSAR, IN",5/2/2007,,,89,109,
INM00042071,"AMRITSAR, IN",5/3/2007,,,82,109,
INM00042071,"AMRITSAR, IN",5/4/2007,0.12,,83,101,64
INM00042071,"AMRITSAR, IN",5/5/2007,0,,87,103,
INM00042071,"AMRITSAR, IN",5/6/2007,,,89,106,
INM00042071,"AMRITSAR, IN",5/7/2007,,,90,106,
INM00042071,"AMRITSAR, IN",5/8/2007,,,84,104,
INM00042071,"AMRITSAR, IN",5/9/2007,0.2,,80,103,64
INM00042071,"AMRITSAR, IN",5/10/2007,0.2,,83,,
INM00042071,"AMRITSAR, IN",5/11/2007,0.12,,81,99,64
INM00042071,"AMRITSAR, IN",5/12/2007,0,,89,,71
INM00042071,"AMRITSAR, IN",5/13/2007,,,86,102,73
INM00042071,"AMRITSAR, IN",5/14/2007,,,86,105,73
INM00042071,"AMRITSAR, IN",5/15/2007,,,91,105,
INM00042071,"AMRITSAR, IN",5/16/2007,,,89,105,74
INM00042071,"AMRITSAR, IN",5/17/2007,,,92,107,
INM00042071,"AMRITSAR, IN",5/18/2007,,,92,107,
INM00042071,"AMRITSAR, IN",5/19/2007,0,,89,106,
INM00042071,"AMRITSAR, IN",5/20/2007,,,90,101,
INM00042071,"AMRITSAR, IN",5/21/2007,,,87,106,
INM00042071,"AMRITSAR, IN",5/22/2007,,,89,105,72
INM00042071,"AMRITSAR, IN",5/23/2007,,,88,104,73
INM00042071,"AMRITSAR, IN",5/24/2007,,,87,105,71
INM00042071,"AMRITSAR, IN",5/25/2007,,,84,105,
INM00042071,"AMRITSAR, IN",5/26/2007,,,79,102,
INM00042071,"AMRITSAR, IN",5/27/2007,0,,81,100,65
INM00042071,"AMRITSAR, IN",5/28/2007,0.01,,88,100,71
INM00042071,"AMRITSAR, IN",5/29/2007,0,,87,99,67
INM00042071,"AMRITSAR, IN",5/30/2007,,,90,104,71
INM00042071,"AMRITSAR, IN",5/31/2007,,,90,105,72
INM00042071,"AMRITSAR, IN",6/1/2007,,,90,108,
INM00042071,"AMRITSAR, IN",6/2/2007,2.45,,91,109,
INM00042071,"AMRITSAR, IN",6/3/2007,0,,92,109,70
INM00042071,"AMRITSAR, IN",6/4/2007,,,84,109,
INM00042071,"AMRITSAR, IN",6/5/2007,0,,93,108,70
INM00042071,"AMRITSAR, IN",6/6/2007,,,93,108,78
INM00042071,"AMRITSAR, IN",6/7/2007,,,95,110,
INM00042071,"AMRITSAR, IN",6/8/2007,,,97,114,78
INM00042071,"AMRITSAR, IN",6/9/2007,,,98,118,80
INM00042071,"AMRITSAR, IN",6/10/2007,,,99,118,79
INM00042071,"AMRITSAR, IN",6/11/2007,,,101,115,83
INM00042071,"AMRITSAR, IN",6/12/2007,,,91,113,
INM00042071,"AMRITSAR, IN",6/13/2007,0.16,,94,108,73
INM00042071,"AMRITSAR, IN",6/14/2007,0,,92,104,
INM00042071,"AMRITSAR, IN",6/15/2007,2.01,,76,,
INM00042071,"AMRITSAR, IN",6/16/2007,0.2,,87,95,67
INM00042071,"AMRITSAR, IN",6/17/2007,0.12,,78,95,
INM00042071,"AMRITSAR, IN",6/18/2007,0.12,,81,93,70
INM00042071,"AMRITSAR, IN",6/19/2007,0,,85,,72
INM00042071,"AMRITSAR, IN",6/20/2007,,,87,,75
INM00042071,"AMRITSAR, IN",6/21/2007,,,86,,
INM00042071,"AMRITSAR, IN",6/22/2007,,,88,98,77
INM00042071,"AMRITSAR, IN",6/23/2007,,,85,97,79
INM00042071,"AMRITSAR, IN",6/24/2007,,,91,101,79
INM00042071,"AMRITSAR, IN",6/25/2007,,,88,101,80
INM00042071,"AMRITSAR, IN",6/26/2007,0,,86,100,
INM00042071,"AMRITSAR, IN",6/27/2007,,,89,99,
INM00042071,"AMRITSAR, IN",6/28/2007,,,86,99,80
INM00042071,"AMRITSAR, IN",6/29/2007,1.22,,79,94,75
INM00042071,"AMRITSAR, IN",6/30/2007,0,,83,,
INM00042071,"AMRITSAR, IN",7/1/2007,,,86,,
INM00042071,"AMRITSAR, IN",7/2/2007,,,88,,
INM00042071,"AMRITSAR, IN",7/3/2007,,,82,94,
INM00042071,"AMRITSAR, IN",7/4/2007,,,85,,
INM00042071,"AMRITSAR, IN",7/5/2007,,,88,99,79
INM00042071,"AMRITSAR, IN",7/6/2007,0.08,,86,99,75
INM00042071,"AMRITSAR, IN",7/7/2007,0,,88,98,
INM00042071,"AMRITSAR, IN",7/8/2007,,,83,98,
INM00042071,"AMRITSAR, IN",7/9/2007,,,88,98,75
INM00042071,"AMRITSAR, IN",7/10/2007,,,88,98,82
INM00042071,"AMRITSAR, IN",7/11/2007,,,89,,77
INM00042071,"AMRITSAR, IN",7/12/2007,,,89,98,79
INM00042071,"AMRITSAR, IN",7/13/2007,0.71,,83,,
INM00042071,"AMRITSAR, IN",7/14/2007,0.16,,84,91,73
INM00042071,"AMRITSAR, IN",7/15/2007,0.02,,80,91,
INM00042071,"AMRITSAR, IN",7/16/2007,0.01,,89,,74
INM00042071,"AMRITSAR, IN",7/17/2007,0,,89,98,
INM00042071,"AMRITSAR, IN",7/18/2007,,,90,103,78
INM00042071,"AMRITSAR, IN",7/19/2007,,,89,103,82
INM00042071,"AMRITSAR, IN",7/20/2007,,,87,98,80
INM00042071,"AMRITSAR, IN",7/21/2007,0,,84,,
INM00042071,"AMRITSAR, IN",7/22/2007,0.39,,84,96,
INM00042071,"AMRITSAR, IN",7/23/2007,0.2,,87,95,78
INM00042071,"AMRITSAR, IN",7/24/2007,0,,85,95,
INM00042071,"AMRITSAR, IN",7/25/2007,0.51,,87,94,73
INM00042071,"AMRITSAR, IN",7/26/2007,0,,88,98,81
INM00042071,"AMRITSAR, IN",7/27/2007,,,84,98,
INM00042071,"AMRITSAR, IN",7/28/2007,0,,87,96,76
INM00042071,"AMRITSAR, IN",7/29/2007,,,86,96,78
INM00042071,"AMRITSAR, IN",7/30/2007,,,89,99,78
INM00042071,"AMRITSAR, IN",7/31/2007,,,88,99,81
INM00042071,"AMRITSAR, IN",8/1/2007,,,89,,78
INM00042071,"AMRITSAR, IN",8/2/2007,,,81,96,
INM00042071,"AMRITSAR, IN",8/3/2007,,,85,93,74
INM00042071,"AMRITSAR, IN",8/4/2007,,,87,95,79
INM00042071,"AMRITSAR, IN",8/5/2007,,,85,95,78
INM00042071,"AMRITSAR, IN",8/6/2007,0.04,,76,91,
INM00042071,"AMRITSAR, IN",8/7/2007,0,,82,94,
INM00042071,"AMRITSAR, IN",8/8/2007,,,85,94,
INM00042071,"AMRITSAR, IN",8/9/2007,,,90,97,
INM00042071,"AMRITSAR, IN",8/10/2007,,,90,97,
INM00042071,"AMRITSAR, IN",8/11/2007,,,89,98,81
INM00042071,"AMRITSAR, IN",8/12/2007,,,89,98,
INM00042071,"AMRITSAR, IN",8/13/2007,,,87,97,79
INM00042071,"AMRITSAR, IN",8/14/2007,0.02,,87,96,77
INM00042071,"AMRITSAR, IN",8/15/2007,0,,89,96,81
INM00042071,"AMRITSAR, IN",8/16/2007,,,85,95,
INM00042071,"AMRITSAR, IN",8/17/2007,,,85,96,
INM00042071,"AMRITSAR, IN",8/18/2007,,,90,98,80
INM00042071,"AMRITSAR, IN",8/19/2007,,,84,98,
INM00042071,"AMRITSAR, IN",8/20/2007,,,88,95,79
INM00042071,"AMRITSAR, IN",8/21/2007,,,87,97,80
INM00042071,"AMRITSAR, IN",8/22/2007,,,88,97,80
INM00042071,"AMRITSAR, IN",8/23/2007,,,85,95,78
INM00042071,"AMRITSAR, IN",8/24/2007,1.97,,86,,79
INM00042071,"AMRITSAR, IN",8/25/2007,0,,86,94,78
INM00042071,"AMRITSAR, IN",8/26/2007,,,86,94,79
INM00042071,"AMRITSAR, IN",8/27/2007,,,83,94,77
INM00042071,"AMRITSAR, IN",8/28/2007,,,83,,
INM00042071,"AMRITSAR, IN",8/29/2007,,,86,94,
INM00042071,"AMRITSAR, IN",8/30/2007,,,86,94,
INM00042071,"AMRITSAR, IN",8/31/2007,,,86,94,76
INM00042071,"AMRITSAR, IN",9/1/2007,0.59,,83,94,73
INM00042071,"AMRITSAR, IN",9/2/2007,0,,85,95,74
INM00042071,"AMRITSAR, IN",9/3/2007,,,87,95,78
INM00042071,"AMRITSAR, IN",9/4/2007,,,89,97,78
INM00042071,"AMRITSAR, IN",9/5/2007,0.04,,81,97,
INM00042071,"AMRITSAR, IN",9/6/2007,0,,81,87,
INM00042071,"AMRITSAR, IN",9/7/2007,0.04,,81,91,
INM00042071,"AMRITSAR, IN",9/8/2007,0,,83,93,69
INM00042071,"AMRITSAR, IN",9/9/2007,,,84,93,
INM00042071,"AMRITSAR, IN",9/10/2007,,,83,94,
INM00042071,"AMRITSAR, IN",9/11/2007,,,81,94,71
INM00042071,"AMRITSAR, IN",9/12/2007,,,83,92,73
INM00042071,"AMRITSAR, IN",9/13/2007,,,84,93,73
INM00042071,"AMRITSAR, IN",9/14/2007,,,84,93,75
INM00042071,"AMRITSAR, IN",9/15/2007,,,85,94,75
INM00042071,"AMRITSAR, IN",9/16/2007,,,84,94,76
INM00042071,"AMRITSAR, IN",9/17/2007,,,84,,76
INM00042071,"AMRITSAR, IN",9/18/2007,,,85,94,76
INM00042071,"AMRITSAR, IN",9/19/2007,,,86,94,
INM00042071,"AMRITSAR, IN",9/20/2007,,,82,94,74
INM00042071,"AMRITSAR, IN",9/21/2007,,,85,95,74
INM00042071,"AMRITSAR, IN",9/22/2007,,,81,95,73
INM00042071,"AMRITSAR, IN",9/23/2007,,,81,88,72
INM00042071,"AMRITSAR, IN",9/24/2007,0,,81,89,72
INM00042071,"AMRITSAR, IN",9/25/2007,,,81,91,73
INM00042071,"AMRITSAR, IN",9/26/2007,,,83,93,70
INM00042071,"AMRITSAR, IN",9/27/2007,,,84,94,72
INM00042071,"AMRITSAR, IN",9/28/2007,,,81,94,73
INM00042071,"AMRITSAR, IN",9/29/2007,,,80,91,68
INM00042071,"AMRITSAR, IN",9/30/2007,,,80,92,63
INM00042071,"AMRITSAR, IN",10/1/2007,,,80,92,70
INM00042071,"AMRITSAR, IN",10/2/2007,,,80,95,64
INM00042071,"AMRITSAR, IN",10/3/2007,,,82,95,68
INM00042071,"AMRITSAR, IN",10/4/2007,,,81,94,68
INM00042071,"AMRITSAR, IN",10/5/2007,,,78,93,
INM00042071,"AMRITSAR, IN",10/6/2007,,,79,93,59
INM00042071,"AMRITSAR, IN",10/7/2007,,,81,93,64
INM00042071,"AMRITSAR, IN",10/8/2007,,,79,93,60
INM00042071,"AMRITSAR, IN",10/9/2007,,,74,,59
INM00042071,"AMRITSAR, IN",10/10/2007,,,76,,56
INM00042071,"AMRITSAR, IN",10/11/2007,,,78,93,56
INM00042071,"AMRITSAR, IN",10/12/2007,,,75,,
INM00042071,"AMRITSAR, IN",10/13/2007,,,73,,57
INM00042071,"AMRITSAR, IN",10/14/2007,,,76,93,57
INM00042071,"AMRITSAR, IN",10/15/2007,,,78,93,56
INM00042071,"AMRITSAR, IN",10/16/2007,,,75,93,58
INM00042071,"AMRITSAR, IN",10/17/2007,,,76,93,59
INM00042071,"AMRITSAR, IN",10/18/2007,,,74,92,57
INM00042071,"AMRITSAR, IN",10/19/2007,,,73,91,57
INM00042071,"AMRITSAR, IN",10/20/2007,,,74,90,57
INM00042071,"AMRITSAR, IN",10/21/2007,,,81,90,58
INM00042071,"AMRITSAR, IN",10/22/2007,,,75,,
INM00042071,"AMRITSAR, IN",10/23/2007,,,74,87,58
INM00042071,"AMRITSAR, IN",10/24/2007,,,69,88,56
INM00042071,"AMRITSAR, IN",10/25/2007,,,73,90,58
INM00042071,"AMRITSAR, IN",10/26/2007,,,76,90,
INM00042071,"AMRITSAR, IN",10/27/2007,,,75,91,
INM00042071,"AMRITSAR, IN",10/28/2007,,,71,91,
INM00042071,"AMRITSAR, IN",10/29/2007,,,73,90,54
INM00042071,"AMRITSAR, IN",10/30/2007,,,71,90,54
INM00042071,"AMRITSAR, IN",10/31/2007,,,72,90,53
INM00042071,"AMRITSAR, IN",11/1/2007,,,79,90,53
INM00042071,"AMRITSAR, IN",11/2/2007,,,68,90,53
INM00042071,"AMRITSAR, IN",11/3/2007,,,71,89,53
INM00042071,"AMRITSAR, IN",11/4/2007,,,71,89,53
INM00042071,"AMRITSAR, IN",11/5/2007,,,72,89,54
INM00042071,"AMRITSAR, IN",11/6/2007,,,70,89,54
INM00042071,"AMRITSAR, IN",11/7/2007,,,70,87,53
INM00042071,"AMRITSAR, IN",11/8/2007,,,71,,56
INM00042071,"AMRITSAR, IN",11/9/2007,,,70,,54
INM00042071,"AMRITSAR, IN",11/10/2007,,,69,87,52
INM00042071,"AMRITSAR, IN",11/11/2007,,,68,86,53
INM00042071,"AMRITSAR, IN",11/12/2007,,,66,86,51
INM00042071,"AMRITSAR, IN",11/13/2007,,,69,,50
INM00042071,"AMRITSAR, IN",11/14/2007,,,67,81,
INM00042071,"AMRITSAR, IN",11/15/2007,,,68,82,50
INM00042071,"AMRITSAR, IN",11/16/2007,,,63,82,49
INM00042071,"AMRITSAR, IN",11/17/2007,,,64,81,46
INM00042071,"AMRITSAR, IN",11/18/2007,,,62,81,45
INM00042071,"AMRITSAR, IN",11/19/2007,,,66,83,46
INM00042071,"AMRITSAR, IN",11/20/2007,,,62,83,42
INM00042071,"AMRITSAR, IN",11/21/2007,,,59,80,40
INM00042071,"AMRITSAR, IN",11/22/2007,,,60,80,44
INM00042071,"AMRITSAR, IN",11/23/2007,,,60,,42
INM00042071,"AMRITSAR, IN",11/24/2007,,,59,80,42
INM00042071,"AMRITSAR, IN",11/25/2007,,,56,80,42
INM00042071,"AMRITSAR, IN",11/26/2007,,,59,79,42
INM00042071,"AMRITSAR, IN",11/27/2007,,,60,78,42
INM00042071,"AMRITSAR, IN",11/28/2007,,,60,78,42
INM00042071,"AMRITSAR, IN",11/29/2007,,,63,,47
INM00042071,"AMRITSAR, IN",11/30/2007,0.55,,56,79,
INM00042071,"AMRITSAR, IN",12/1/2007,0,,61,73,
INM00042071,"AMRITSAR, IN",12/2/2007,,,57,73,44
INM00042071,"AMRITSAR, IN",12/3/2007,,,56,72,
INM00042071,"AMRITSAR, IN",12/4/2007,,,55,72,40
INM00042071,"AMRITSAR, IN",12/5/2007,,,59,72,41
INM00042071,"AMRITSAR, IN",12/6/2007,,,60,72,42
INM00042071,"AMRITSAR, IN",12/7/2007,,,55,72,44
INM00042071,"AMRITSAR, IN",12/8/2007,,,53,71,38
INM00042071,"AMRITSAR, IN",12/9/2007,,,55,71,41
INM00042071,"AMRITSAR, IN",12/10/2007,,,57,67,
INM00042071,"AMRITSAR, IN",12/11/2007,,,52,66,48
INM00042071,"AMRITSAR, IN",12/12/2007,0,,54,64,46
INM00042071,"AMRITSAR, IN",12/13/2007,0,,54,65,42
INM00042071,"AMRITSAR, IN",12/14/2007,,,51,65,40
INM00042071,"AMRITSAR, IN",12/15/2007,,,51,68,35
INM00042071,"AMRITSAR, IN",12/16/2007,,,52,68,35
INM00042071,"AMRITSAR, IN",12/17/2007,,,53,67,34
INM00042071,"AMRITSAR, IN",12/18/2007,,,52,67,37
INM00042071,"AMRITSAR, IN",12/19/2007,,,47,65,33
INM00042071,"AMRITSAR, IN",12/20/2007,,,49,,31
INM00042071,"AMRITSAR, IN",12/21/2007,,,50,64,35
INM00042071,"AMRITSAR, IN",12/22/2007,,,54,71,
INM00042071,"AMRITSAR, IN",12/23/2007,,,55,72,37
INM00042071,"AMRITSAR, IN",12/24/2007,,,53,72,
INM00042071,"AMRITSAR, IN",12/25/2007,,,54,72,37
INM00042071,"AMRITSAR, IN",12/26/2007,,,53,72,37
INM00042071,"AMRITSAR, IN",12/27/2007,,,52,71,35
INM00042071,"AMRITSAR, IN",12/28/2007,,,51,70,33
INM00042071,"AMRITSAR, IN",12/29/2007,,,51,70,33
INM00042071,"AMRITSAR, IN",12/30/2007,,,49,69,30
INM00042071,"AMRITSAR, IN",12/31/2007,,,52,66,28
INM00042071,"AMRITSAR, IN",1/1/2008,,,50,66,31
INM00042071,"AMRITSAR, IN",1/2/2008,,,47,68,30
INM00042071,"AMRITSAR, IN",1/3/2008,,,53,68,30
INM00042071,"AMRITSAR, IN",1/4/2008,,,53,,
INM00042071,"AMRITSAR, IN",1/5/2008,,,49,66,
INM00042071,"AMRITSAR, IN",1/6/2008,0.01,,50,62,
INM00042071,"AMRITSAR, IN",1/7/2008,0.01,,51,65,
INM00042071,"AMRITSAR, IN",1/8/2008,0,,54,65,43
INM00042071,"AMRITSAR, IN",1/9/2008,0.47,,55,66,44
INM00042071,"AMRITSAR, IN",1/10/2008,0.24,,55,67,45
INM00042071,"AMRITSAR, IN",1/11/2008,0,,52,68,35
INM00042071,"AMRITSAR, IN",1/12/2008,,,51,68,35
INM00042071,"AMRITSAR, IN",1/13/2008,,,50,65,35
INM00042071,"AMRITSAR, IN",1/14/2008,,,52,65,33
INM00042071,"AMRITSAR, IN",1/15/2008,,,52,,40
INM00042071,"AMRITSAR, IN",1/16/2008,,,52,64,38
INM00042071,"AMRITSAR, IN",1/17/2008,0,,54,62,41
INM00042071,"AMRITSAR, IN",1/18/2008,0.55,,54,69,
INM00042071,"AMRITSAR, IN",1/19/2008,0,,49,69,34
INM00042071,"AMRITSAR, IN",1/20/2008,,,49,63,31
INM00042071,"AMRITSAR, IN",1/21/2008,,,49,63,30
INM00042071,"AMRITSAR, IN",1/22/2008,,,50,63,28
INM00042071,"AMRITSAR, IN",1/23/2008,,,44,63,29
INM00042071,"AMRITSAR, IN",1/24/2008,,,47,62,28
INM00042071,"AMRITSAR, IN",1/25/2008,,,47,61,30
INM00042071,"AMRITSAR, IN",1/26/2008,,,49,60,29
INM00042071,"AMRITSAR, IN",1/27/2008,,,45,61,29
INM00042071,"AMRITSAR, IN",1/28/2008,,,48,61,
INM00042071,"AMRITSAR, IN",1/29/2008,,,50,64,33
INM00042071,"AMRITSAR, IN",1/30/2008,,,51,69,34
INM00042071,"AMRITSAR, IN",1/31/2008,,,51,69,31
INM00042071,"AMRITSAR, IN",2/1/2008,,,51,68,30
INM00042071,"AMRITSAR, IN",2/2/2008,,,47,68,32
INM00042071,"AMRITSAR, IN",2/3/2008,0.31,,44,68,
INM00042071,"AMRITSAR, IN",2/4/2008,0,,49,61,38
